SEQGEN14,PSTATABB,PNAME,ORISPL,GENID,NUMBLR,GENSTAT,PRMVR,FUELG1,NAMEPCAP,CFACT, GENNTAN , GENNTOZ ,GENERSRC,GENYRONL,GENYRRET,,
20751,TX,ExxonMobil Baytown Turbine,10692,GEN1,0,OP,GT,NG,39.7,0.807," 280,593 "," 116,472 ",Distributed from 923 Generation And Fuel,1989,,,
20752,TX,ExxonMobil Baytown Turbine,10692,GEN2,0,OP,GT,NG,39.7,0.807," 280,593 "," 116,472 ",Distributed from 923 Generation And Fuel,1989,,,
20753,TX,ExxonMobil Baytown Turbine,10692,GEN3,0,OP,GT,NG,39.7,0.807," 280,593 "," 116,472 ",Distributed from 923 Generation And Fuel,1989,,,
20754,TX,ExxonMobil Baytown Turbine,10692,GEN4,0,OP,GT,NG,98.9,0.807," 699,010 "," 290,153 ",Distributed from 923 Generation And Fuel,1997,,,
20755,TX,ExxonMobil Baytown Turbine,10692,GEN5,0,OP,GT,NG,163.8,0.807," 1,157,713 "," 480,556 ",Distributed from 923 Generation And Fuel,2004,,,
20756,TX,ExxonMobil Beaumont Refinery,50625,ETG,0,OP,OT,OG,7.5,,,,,1978,,,
20757,TX,ExxonMobil Beaumont Refinery,50625,TG22,5,OP,ST,NG,27.2,0.650," 154,928 "," 62,797 ",EIA-923 Generator File,1978,,,
20758,TX,ExxonMobil Beaumont Refinery,50625,TG23,5,OP,ST,NG,40.5,0.493," 174,975 "," 63,637 ",EIA-923 Generator File,1993,,,
20759,TX,ExxonMobil Beaumont Refinery,50625,TG24,0,OP,GT,NG,38.6,0.700," 236,532 "," 79,972 ",Distributed from 923 Generation And Fuel,1993,,,
20760,TX,ExxonMobil Beaumont Refinery,50625,TG32,6,OP,ST,NG,25.0,0.683," 149,623 "," 56,060 ",EIA-923 Generator File,1970,,,
20761,TX,ExxonMobil Beaumont Refinery,50625,TG33,6,OP,ST,NG,20.0,0.272," 47,674 "," 15,020 ",EIA-923 Generator File,1966,,,
20762,TX,ExxonMobil Beaumont Refinery,50625,TG34,6,OP,ST,NG,30.0,0.698," 183,561 "," 69,766 ",EIA-923 Generator File,1967,,,
20763,TX,ExxonMobil Beaumont Refinery,50625,TG41,0,OP,GT,NG,163.0,0.700," 998,828 "," 337,706 ",Distributed from 923 Generation And Fuel,2005,,,
20764,TX,ExxonMobil Beaumont Refinery,50625,TG42,0,OP,GT,NG,163.0,0.700," 998,828 "," 337,706 ",Distributed from 923 Generation And Fuel,2005,,,
20765,TX,ExxonMobil Beaumont Refinery,50625,TG43,0,OP,GT,NG,163.0,0.700," 998,828 "," 337,706 ",Distributed from 923 Generation And Fuel,2004,,,
20766,TX,ExxonMobil Beaumont Refinery,50625,TG7,5,RE,ST,OG,10.0,,,,,1957,2005,,
20767,TX,ExxonMobil Beaumont Refinery,50625,TG9,5,RE,ST,OG,10.0,,,,,1959,2005,,
20768,TX,ExxonMobil Hawkins Gas Plant,54962,UN73,0,RE,IC,NG,3.0,,,,,1973,2007,,
20769,TX,ExxonMobil Hawkins Gas Plant,54962,UN74,0,RE,IC,NG,3.4,,,,,1987,2007,,
20770,TX,ExxonMobil Hawkins Gas Plant,54962,UN75,0,RE,IC,NG,2.5,,,,,1987,2007,,
20771,TX,ExxonMobil Hawkins Gas Plant,54962,UN76,0,RE,IC,NG,0.1,,,,,1955,2007,,
20772,TX,ExxonMobil Hawkins Gas Plant,54962,UN77,0,RE,IC,NG,0.5,,,,,1968,2007,,
20773,TX,ExxonMobil Hawkins Gas Plant,54962,UN78,0,RE,IC,NG,0.5,,,,,1968,2007,,
20774,TX,ExxonMobil Hawkins Gas Plant,54962,UN79,0,RE,IC,NG,0.5,,,,,1968,2007,,
20775,TX,Falcon Dam & Power,6410,1,0,OP,HY,WAT,10.5,0.137," 12,586 "," 5,895 ",Distributed from 923 Generation And Fuel,1954,,,
20776,TX,Falcon Dam & Power,6410,2,0,OP,HY,WAT,10.5,0.137," 12,586 "," 5,895 ",Distributed from 923 Generation And Fuel,1954,,,
20777,TX,Falcon Dam & Power,6410,3,0,OP,HY,WAT,10.5,0.137," 12,586 "," 5,895 ",Distributed from 923 Generation And Fuel,1954,,,
20778,TX,Farmers Branch Renewable Energy Facility,57165,GEN1,0,OP,IC,LFG,1.6,0.877," 12,291 "," 4,014 ",Distributed from 923 Generation And Fuel,2011,,,
20779,TX,Farmers Branch Renewable Energy Facility,57165,GEN2,0,OP,IC,LFG,1.6,0.877," 12,291 "," 4,014 ",Distributed from 923 Generation And Fuel,2011,,,
20780,TX,Fayette Power Project,6179,1,1,OP,ST,SUB,615.0,0.572," 3,079,572 "," 1,429,439 ",EIA-923 Generator File,1979,,,
20781,TX,Fayette Power Project,6179,2,1,OP,ST,SUB,615.0,0.675," 3,634,747 "," 1,640,967 ",EIA-923 Generator File,1980,,,
20782,TX,Fayette Power Project,6179,3,1,OP,ST,SUB,460.0,0.638," 2,569,401 "," 1,173,112 ",EIA-923 Generator File,1988,,,
20783,TX,FGE Texas I,58931,CA1,0,L,CA,NG,382.5,,,,,2018,,,
20784,TX,FGE Texas I,58931,GT1,0,L,CT,NG,208.3,,,,,2018,,,
20785,TX,FGE Texas I,58931,GT2,0,L,CT,NG,208.3,,,,,2018,,,
20786,TX,FGE Texas II,58930,CA1,0,L,CA,NG,382.5,,,,,2018,,,
20787,TX,FGE Texas II,58930,GT1,0,L,CT,NG,208.3,,,,,2018,,,
20788,TX,FGE Texas II,58930,GT2,0,L,CT,NG,208.3,,,,,2018,,,
20789,TX,Fiber Winds,59244,FIBE1,0,U,WT,WND,80.0,,,,,2015,,,
20790,TX,Fluvanna,59245,FLUV1,0,U,WT,WND,240.0,,,,,2016,,,
20791,TX,Forest Creek Wind Farm LLC,56394,1,0,OP,WT,WND,124.2,0.391," 425,923 "," 162,330 ",Distributed from 923 Generation And Fuel,2006,,,
20792,TX,Formosa Utility Venture Ltd,10554,BO3,0,OP,CT,NG,36.2,0.654," 207,453 "," 84,769 ",Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,1987,,,
20793,TX,Formosa Utility Venture Ltd,10554,ST1,6,OP,CA,NG,33.5,0.865," 253,802 "," 108,413 ",EIA-923 Generator File,1994,,,
20794,TX,Formosa Utility Venture Ltd,10554,ST2,6,OP,CA,NG,66.3,0.039," 22,756 ", -   ,EIA-923 Generator File,1994,,,
20795,TX,Formosa Utility Venture Ltd,10554,ST3,6,OP,CA,NG,55.0,0.613," 295,307 "," 139,707 ",EIA-923 Generator File,2002,,,
20796,TX,Formosa Utility Venture Ltd,10554,TBG1,0,OP,CT,NG,82.5,0.654," 472,788 "," 193,189 ",Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,1993,,,
20797,TX,Formosa Utility Venture Ltd,10554,TBG2,0,OP,CT,NG,82.5,0.654," 472,788 "," 193,189 ",Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,1993,,,
20798,TX,Formosa Utility Venture Ltd,10554,TBG3,0,OP,CT,NG,82.5,0.654," 472,788 "," 193,189 ",Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,1993,,,
20799,TX,Formosa Utility Venture Ltd,10554,TBG4,0,OP,CT,NG,82.5,0.654," 472,788 "," 193,189 ",Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,1994,,,
20800,TX,Formosa Utility Venture Ltd,10554,TBG5,0,OP,CT,NG,82.5,0.654," 472,788 "," 193,189 ",Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,1994,,,
20801,TX,Formosa Utility Venture Ltd,10554,TBG6,0,OP,CT,NG,85.9,0.654," 492,272 "," 201,151 ",Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,2003,,,
20802,TX,Forney Energy Center,55480,ST1,3,OP,CA,NG,416.0,0.482," 1,757,497 "," 946,160 ",EIA-923 Generator File,2003,,,
20803,TX,Forney Energy Center,55480,ST2,3,OP,CA,NG,416.0,0.527," 1,919,105 "," 847,338 ",EIA-923 Generator File,2003,,,
20804,TX,Forney Energy Center,55480,U1,0,OP,CT,NG,169.8,0.550," 817,850 "," 390,639 ",Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,2003,,,
20805,TX,Forney Energy Center,55480,U2,0,OP,CT,NG,169.8,0.550," 817,850 "," 390,639 ",Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,2003,,,
20806,TX,Forney Energy Center,55480,U3,0,OP,CT,NG,169.8,0.550," 817,850 "," 390,639 ",Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,2003,,,
20807,TX,Forney Energy Center,55480,U4,0,OP,CT,NG,169.8,0.550," 817,850 "," 390,639 ",Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,2003,,,
20808,TX,Forney Energy Center,55480,U5,0,OP,CT,NG,169.8,0.550," 817,850 "," 390,639 ",Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,2003,,,
20809,TX,Forney Energy Center,55480,U6,0,OP,CT,NG,169.8,0.550," 817,850 "," 390,639 ",Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,2003,,,
20810,TX,Fort Worth Methane,57878,UNT1,0,RE,IC,LFG,1.6,0.225," 3,154 "," 1,059 ",Distributed from 923 Generation And Fuel,2006,2014,,
20811,TX,Freeport Energy Center,56152,CTG1,0,OP,CT,NG,180.0,0.443," 698,850 "," 277,491 ",Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,2007,,,
20812,TX,Freeport Energy Center,56152,CTG2,0,IP,CT,NG,180.0,0.443," 698,850 "," 277,491 ",Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,,,,
20813,TX,Freeport Energy Center,56152,STG1,1,OP,CA,NG,80.0,0.447," 313,035 "," 136,759 ",EIA-923 Generator File,2007,,,
20814,TX,Freeport LP Pretreatment Facility,59145,65GTG,0,L,GT,NG,97.0,,,,,2017,,,
20815,TX,Freestone Energy Center,55226,GT1,0,OP,CT,NG,166.7,0.445," 649,204 "," 290,945 ",Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,2002,,,
20816,TX,Freestone Energy Center,55226,GT2,0,OP,CT,NG,166.7,0.445," 649,204 "," 290,945 ",Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,2002,,,
20817,TX,Freestone Energy Center,55226,GT3,0,OP,CT,NG,166.7,0.445," 649,204 "," 290,945 ",Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,2002,,,
20818,TX,Freestone Energy Center,55226,GT4,0,OP,CT,NG,166.7,0.445," 649,204 "," 290,945 ",Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,2002,,,
20819,TX,Freestone Energy Center,55226,ST3,2,OP,CA,NG,184.6,0.443," 716,477 "," 325,245 ",EIA-923 Generator File,2002,,,
20820,TX,Freestone Energy Center,55226,ST6,2,OP,CA,NG,184.6,0.479," 773,914 "," 352,202 ",EIA-923 Generator File,2002,,,
20821,TX,Frontera Energy Center,55098,GEN1,0,OP,CT,NG,172.0,0.550," 828,805 "," 429,958 ",Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,1999,,,
20822,TX,Frontera Energy Center,55098,GEN2,0,OP,CT,NG,172.0,0.550," 828,805 "," 429,958 ",Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,1999,,,
20823,TX,Frontera Energy Center,55098,GEN3,2,OP,CA,NG,185.0,0.630," 1,020,921 "," 527,823 ",EIA-923 Generator File,2000,,,
20824,TX,Gibbons Creek,6136,1,1,OP,ST,SUB,453.5,0.701," 2,785,913 "," 1,473,505 ",EIA-923 Generator File,1983,,,
20825,TX,Goat Wind LP,56754,1,0,OP,WT,WND,80.0,0.325," 227,532 "," 84,052 ",Distributed from 923 Generation And Fuel,2008,,,
20826,TX,Goat Wind LP,56754,2,0,OP,WT,WND,69.6,0.325," 197,953 "," 73,126 ",Distributed from 923 Generation And Fuel,2009,,,
20827,TX,Golden Spread Panhandle Wnd Rch,57866,PWR,0,OP,WT,WND,78.2,0.431," 295,277 "," 123,201 ",Distributed from 923 Generation And Fuel,2011,,,
20828,TX,Goldthwaite Wind Energy Facility,58321,1,0,OP,WT,WND,150.0,0.408," 536,142 "," 190,696 ",Distributed from 923 Generation And Fuel,2013,,,
20829,TX,Gonzales Hydro Plant,7394,1,0,OS,HY,WAT,0.5,,,,,1984,,,
20830,TX,Gonzales Hydro Plant,7394,2,0,OS,HY,WAT,0.5,,,,,1984,,,
20831,TX,Gonzales Hydro Plant,7394,3,0,OS,HY,WAT,0.5,,,,,1984,,,
20832,TX,Goodnight,59246,GOOD1,0,U,WT,WND,240.0,,,,,2016,,,
20833,TX,Goodyear Beaumont Chemical Plant,54321,2N80,0,OP,GT,NG,5.0,0.839," 36,740 "," 17,816 ",Distributed from 923 Generation And Fuel,1999,,,
20834,TX,Goodyear Beaumont Chemical Plant,54321,3N80,8,OP,ST,NG,14.8,0.661," 85,648 "," 32,044 ",EIA-923 Generator File,1987,,,
20835,TX,Goodyear Beaumont Chemical Plant,54321,N802,0,OP,GT,NG,5.0,0.839," 36,740 "," 17,816 ",Distributed from 923 Generation And Fuel,1999,,,
20836,TX,Goodyear Beaumont Chemical Plant,54321,N803,0,OP,GT,NG,5.0,0.839," 36,740 "," 17,816 ",Distributed from 923 Generation And Fuel,1999,,,
20837,TX,Goodyear Beaumont Chemical Plant,54321,N804,0,OP,GT,NG,5.0,0.839," 36,740 "," 17,816 ",Distributed from 923 Generation And Fuel,1999,,,
20838,TX,Graham,3490,1,1,OP,ST,NG,247.7,0.027," 58,663 "," 28,768 ",EIA-923 Generator File,1960,,,
20839,TX,Graham,3490,2,1,OP,ST,NG,387.0,0.041," 139,080 "," 84,456 ",EIA-923 Generator File,1969,,,
20840,TX,Grandview Wind Farm III LLC,59067,GVIII,0,L,WT,WND,188.0,,,,,2016,,,
20841,TX,"Grandview Wind Farm, LLC",58596,GRVWI,0,OP,WT,WND,200.6,,,,,2014,,,
20842,TX,Granite Shoals,3597,1,0,OP,HY,WAT,30.0,0.018," 4,825 "," 2,260 ",Distributed from 923 Generation And Fuel,1951,,,
20843,TX,Granite Shoals,3597,2,0,OP,HY,WAT,30.0,0.018," 4,825 "," 2,260 ",Distributed from 923 Generation And Fuel,1951,,,
20844,TX,Green Pastures Wind I,59732,GPI,0,U,WT,WND,150.0,,,,,2015,,,
20845,TX,Green Pastures Wind II,59733,GPII,0,U,WT,WND,150.0,,,,,2015,,,
20846,TX,Green Power 2,55470,ST1,3,OP,CA,NG,110.0,0.413," 397,994 "," 161,104 ",EIA-923 Generator File,2003,,,
20847,TX,Green Power 2,55470,ST805,3,OP,CA,NG,250.0,0.063," 138,453 "," 41,494 ",EIA-923 Generator File,2009,,,
20848,TX,Green Power 2,55470,TR1,0,OP,CT,NG,167.0,0.836," 1,222,383 "," 492,082 ",Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,2003,,,
20849,TX,Green Power 2,55470,TR2,0,OP,CT,NG,167.0,0.836," 1,222,383 "," 492,082 ",Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,2003,,,
20850,TX,Green Power 2,55470,TR3,0,OP,CT,NG,167.0,0.836," 1,222,383 "," 492,082 ",Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,2003,,,
20851,TX,Greens Bayou,3464,5,1,OP,ST,NG,446.4,0.018," 69,526 "," 39,391 ",EIA-923 Generator File,1973,,,
20852,TX,Greens Bayou,3464,73,0,OP,GT,NG,72.0,0.003," 1,750 ", 702 ,Distributed from 923 Generation And Fuel,1976,,,
20853,TX,Greens Bayou,3464,74,0,OP,GT,NG,72.0,0.003," 1,750 ", 702 ,Distributed from 923 Generation And Fuel,1976,,,
20854,TX,Greens Bayou,3464,81,0,OP,GT,NG,72.0,0.003," 1,750 ", 702 ,Distributed from 923 Generation And Fuel,1976,,,
20855,TX,Greens Bayou,3464,82,0,OP,GT,NG,72.0,0.003," 1,750 ", 702 ,Distributed from 923 Generation And Fuel,1976,,,
20856,TX,Greens Bayou,3464,83,0,OP,GT,NG,72.0,0.003," 1,750 ", 702 ,Distributed from 923 Generation And Fuel,1976,,,
20857,TX,Greens Bayou,3464,84,0,OP,GT,NG,72.0,0.003," 1,750 ", 702 ,Distributed from 923 Generation And Fuel,1976,,,
20858,TX,Gregory Power Facility,55086,GT1A,0,OP,CT,NG,166.0,0.712," 1,035,835 "," 449,654 ",Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,2000,,,
20859,TX,Gregory Power Facility,55086,GT1B,0,OP,CT,NG,166.0,0.712," 1,035,835 "," 449,654 ",Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,2000,,,
20860,TX,Gregory Power Facility,55086,STG,2,OP,CA,NG,100.0,0.393," 344,137 "," 180,192 ",EIA-923 Generator File,2000,,,
20861,TX,GRS Sunset Farms,55588,1,0,OP,IC,LFG,1.0,0.520," 4,552 "," 1,487 ",Distributed from 923 Generation And Fuel,1996,,,
20862,TX,GRS Sunset Farms,55588,2,0,OP,IC,LFG,1.0,0.520," 4,552 "," 1,487 ",Distributed from 923 Generation And Fuel,1996,,,
20863,TX,GRS Sunset Farms,55588,3,0,OP,IC,LFG,1.0,0.520," 4,552 "," 1,487 ",Distributed from 923 Generation And Fuel,1996,,,
20864,TX,GRS Sunset Farms,55588,4,0,OP,IC,LFG,1.0,0.520," 4,552 "," 1,487 ",Distributed from 923 Generation And Fuel,2004,,,
20865,TX,Guadalupe Generating Station,55153,CTG1,0,OP,CT,NG,171.1,0.459," 688,196 "," 331,553 ",Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,2000,,,
20866,TX,Guadalupe Generating Station,55153,CTG2,0,OP,CT,NG,171.1,0.459," 688,196 "," 331,553 ",Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,2000,,,
20867,TX,Guadalupe Generating Station,55153,CTG3,0,OP,CT,NG,171.1,0.459," 688,196 "," 331,553 ",Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,2000,,,
20868,TX,Guadalupe Generating Station,55153,CTG4,0,OP,CT,NG,171.1,0.459," 688,196 "," 331,553 ",Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,2000,,,
20869,TX,Guadalupe Generating Station,55153,STG1,2,OP,CA,NG,201.9,0.508," 897,591 "," 471,370 ",EIA-923 Generator File,2000,,,
20870,TX,Guadalupe Generating Station,55153,STG2,2,OP,CA,NG,201.9,0.453," 801,136 "," 387,593 ",EIA-923 Generator File,2000,,,
20871,TX,Gunsight Mountain Wind Energy LLC,56776,1,0,IP,WT,WND,120.0,,,,,,,,
20872,TX,H 4,3583,1,0,OP,HY,WAT,2.4,0.098," 2,064 ", 967 ,Distributed from 923 Generation And Fuel,1931,,,
20873,TX,H 5,3584,1,0,OP,HY,WAT,2.4,0.109," 2,290 "," 1,073 ",Distributed from 923 Generation And Fuel,1931,,,
20874,TX,Hackberry Wind Farm,56823,HWFG1,0,OP,WT,WND,165.6,0.355," 514,455 "," 190,785 ",Distributed from 923 Generation And Fuel,2008,,,
20875,TX,Hal C Weaver Power Plant,50118,GEN1,0,RE,ST,NG,1.5,,,,,1933,2001,,
20876,TX,Hal C Weaver Power Plant,50118,GEN10,0,OP,CT,NG,34.4,0.337," 101,649 "," 40,797 ",Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,2010,,,
20877,TX,Hal C Weaver Power Plant,50118,GEN2,0,RE,ST,NG,1.5,,,,,1933,2001,,
20878,TX,Hal C Weaver Power Plant,50118,GEN3,0,RE,ST,NG,2.5,,,,,1938,2001,,
20879,TX,Hal C Weaver Power Plant,50118,GEN4,6,OP,CA,NG,7.6,0.019," 1,250 "," 1,033 ",EIA-923 Generator File,1951,,,
20880,TX,Hal C Weaver Power Plant,50118,GEN5,6,OP,CA,NG,6.0,0.019, 977 , 861 ,EIA-923 Generator File,1959,,,
20881,TX,Hal C Weaver Power Plant,50118,GEN6,0,RE,CT,NG,12.5,0.000,," 14,824 ",,1968,2008,,
20882,TX,Hal C Weaver Power Plant,50118,GEN7,6,OP,CA,NG,28.8,0.000, -   , -   ,EIA-923 Generator File,1979,,,
20883,TX,Hal C Weaver Power Plant,50118,GEN8,0,OP,CT,NG,48.5,0.337," 143,314 "," 57,519 ",Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,1987,,,
20884,TX,Hal C Weaver Power Plant,50118,GEN9,6,OP,CA,NG,27.2,0.325," 77,458 "," 40,531 ",EIA-923 Generator File,2004,,,
20885,TX,Hale Community Wind Farm,59247,HALE1,0,L,WT,WND,240.0,,,,,2016,,,
20886,TX,Hale Community Wind Farm,59247,HALE2,0,L,WT,WND,240.0,,,,,2016,,,
20887,TX,Handley,3491,1,2,RE,ST,NG,43.7,,,,,1948,2009,,
20888,TX,Handley,3491,2,1,RE,ST,NG,74.8,,,,,1950,2009,,
20889,TX,Handley,3491,3,1,OP,ST,NG,404.8,0.031," 108,273 "," 90,284 ",EIA-923 Generator File,1963,,,
20890,TX,Handley,3491,4,1,OP,ST,NG,455.0,0.016," 64,031 "," 37,853 ",EIA-923 Generator File,1976,,,
20891,TX,Handley,3491,5,1,OP,ST,NG,455.0,0.026," 102,663 "," 52,337 ",EIA-923 Generator File,1977,,,
20892,TX,Harbor Wind LLC,58424,1,0,OP,WT,WND,9.0,0.321," 25,300 "," 9,742 ",Distributed from 923 Generation And Fuel,2012,,,
20893,TX,Hardin County Peaking Facility,56604,HC1,0,OP,GT,NG,86.5,0.101," 76,281 "," 36,991 ",Distributed from 923 Generation And Fuel,2001,,,
20894,TX,Hardin County Peaking Facility,56604,HC2,0,OP,GT,NG,86.5,0.101," 76,281 "," 36,991 ",Distributed from 923 Generation And Fuel,2001,,,
20895,TX,Harrington,6193,1,1,OP,ST,SUB,360.0,0.693," 2,184,345 "," 1,008,226 ",EIA-923 Generator File,1976,,,
20896,TX,Harrington,6193,2,1,OP,ST,SUB,360.0,0.465," 1,466,838 "," 925,748 ",EIA-923 Generator File,1978,,,
20897,TX,Harrington,6193,3,1,OP,ST,SUB,360.0,0.659," 2,079,132 "," 877,420 ",EIA-923 Generator File,1980,,,
20898,TX,Harrison County Power Project,55664,GT-1,0,OP,CT,NG,170.0,0.196," 291,997 "," 147,894 ",Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,2003,,,
20899,TX,Harrison County Power Project,55664,GT-2,0,OP,CT,NG,170.0,0.196," 291,997 "," 147,894 ",Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,2003,,,
20900,TX,Harrison County Power Project,55664,ST-1,2,OP,CA,NG,230.0,0.172," 346,369 "," 175,750 ",EIA-923 Generator File,2003,,,
20901,TX,Hays Energy Project,55144,U1,1,OP,CS,NG,241.7,0.277," 586,310 "," 370,917 ",Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,2002,,,
20902,TX,Hays Energy Project,55144,U2,1,OP,CS,NG,241.7,0.277," 586,310 "," 370,917 ",Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,2002,,,
20903,TX,Hays Energy Project,55144,U3,1,OP,CS,NG,252.8,0.277," 613,237 "," 387,951 ",Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,2002,,,
20904,TX,Hays Energy Project,55144,U4,1,OP,CS,NG,252.8,0.277," 613,237 "," 387,951 ",Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,2002,,,
20905,TX,Helios Plaza CHP Plant,59378,GEN1,0,OP,GT,NG,4.3,0.361," 13,581 "," 6,586 ",Distributed from 923 Generation And Fuel,2010,,,
20906,TX,Hidalgo Wind Farm LLC,57617,GEN1,0,P,WT,WND,150.0,,,,,2016,,,
20907,TX,High Plains Wind Power LLC,56834,1,0,OP,WT,WND,10.0,0.331," 28,987 "," 11,161 ",Distributed from 923 Generation And Fuel,2008,,,
20908,TX,Holly Street,3549,1,1,RE,ST,NG,100.0,,,,,1960,2004,,
20909,TX,Holly Street,3549,2,1,RE,ST,NG,100.0,,,,,1964,2004,,
20910,TX,Holly Street,3549,3,1,RE,ST,NG,165.0,,,,,1967,2007,,
20911,TX,Holly Street,3549,4,1,RE,ST,NG,193.0,,,,,1974,2007,,
20912,TX,Hoover Company,55536,0542,0,RE,IC,DFO,1.8,0.001, 13 , -   ,Distributed from 923 Generation And Fuel,1997,2014,,
20913,TX,Hoover Company,55536,0543,0,RE,IC,DFO,1.8,0.001, 13 , -   ,Distributed from 923 Generation And Fuel,1997,2014,,
20914,TX,Hoover Company,55536,0544,0,RE,IC,DFO,1.8,0.001, 13 , -   ,Distributed from 923 Generation And Fuel,2002,2014,,
20915,TX,Hoover Company,55536,0545,0,RE,IC,DFO,1.8,0.001, 13 , -   ,Distributed from 923 Generation And Fuel,2002,2014,,
20916,TX,Horse Hollow Wind Energy Center,56291,1,0,OP,WT,WND,213.0,0.358," 668,713 "," 247,358 ",Distributed from 923 Generation And Fuel,2005,,,
20917,TX,Horse Hollow Wind Energy Center,56291,2,0,OP,WT,WND,223.5,0.358," 701,678 "," 259,551 ",Distributed from 923 Generation And Fuel,2006,,,
20918,TX,Horse Hollow Wind Energy Center,56291,3,0,OP,WT,WND,299.0,0.358," 938,710 "," 347,230 ",Distributed from 923 Generation And Fuel,2006,,,
